Player Number,Time,HR (bpm),Date,Start time,Duration,Average heart rate (bpm),Calories
,00:13:12,79,,,,,
,00:13:13,79,,,,,
,00:13:14,79,,,,,
,00:13:15,79,,,,,
,00:13:16,79,,,,,
,00:13:17,79,,,,,
,00:13:18,79,,,,,
,00:13:19,79,,,,,
,00:13:20,79,,,,,
,00:13:21,79,,,,,
,00:13:22,79,,,,,
,00:13:23,80,,,,,
,00:13:24,80,,,,,
,00:13:25,80,,,,,
,00:13:26,81,,,,,
,00:13:27,81,,,,,
,00:13:28,81,,,,,
,00:13:29,81,,,,,
,00:13:30,81,,,,,
,00:13:31,81,,,,,
,00:13:32,81,,,,,
,00:13:33,81,,,,,
,00:13:34,79,,,,,
,00:13:35,79,,,,,
,00:13:36,79,,,,,
,00:13:37,78,,,,,
,00:13:38,77,,,,,
,00:13:39,77,,,,,
,00:13:40,76,,,,,
,00:13:41,76,,,,,
,00:13:42,75,,,,,
,00:13:43,75,,,,,
,00:13:44,75,,,,,
,00:13:45,74,,,,,
,00:13:46,74,,,,,
,00:13:47,74,,,,,
,00:13:48,74,,,,,
,00:13:49,74,,,,,
,00:13:50,73,,,,,
,00:13:51,73,,,,,
,00:13:52,73,,,,,
,00:13:53,73,,,,,
,00:13:54,74,,,,,
,00:13:55,74,,,,,
,00:13:56,74,,,,,
,00:13:57,74,,,,,
,00:13:58,74,,,,,
,00:13:59,75,,,,,
,00:14:00,76,,,,,
,00:14:01,77,,,,,
,00:14:02,78,,,,,
,00:14:03,78,,,,,
,00:14:04,79,,,,,
,00:14:05,79,,,,,
,00:14:06,79,,,,,
,00:14:07,79,,,,,
,00:14:08,79,,,,,
,00:14:09,79,,,,,
,00:14:10,79,,,,,
,00:14:11,79,,,,,
,00:14:12,79,,,,,
,00:14:13,78,,,,,
,00:14:14,78,,,,,
,00:14:15,78,,,,,
,00:14:16,80,,,,,
,00:14:17,80,,,,,
,00:14:18,81,,,,,
,00:14:19,81,,,,,
,00:14:20,81,,,,,
,00:14:21,81,,,,,
,00:14:22,80,,,,,
,00:14:23,80,,,,,
,00:14:24,80,,,,,
,00:14:25,80,,,,,
,00:14:26,80,,,,,
,00:14:27,80,,,,,
,00:14:28,80,,,,,
,00:14:29,80,,,,,
,00:14:30,79,,,,,
,00:14:31,79,,,,,
,00:14:32,78,,,,,
,00:14:33,78,,,,,
,00:14:34,78,,,,,
,00:14:35,78,,,,,
,00:14:36,78,,,,,
,00:14:37,78,,,,,
,00:14:38,78,,,,,
,00:14:39,78,,,,,
,00:14:40,77,,,,,
,00:14:41,76,,,,,
,00:14:42,76,,,,,
,00:14:43,76,,,,,
,00:14:44,76,,,,,
,00:14:45,76,,,,,
,00:14:46,76,,,,,
,00:14:47,77,,,,,
,00:14:48,78,,,,,
,00:14:49,79,,,,,
,00:14:50,80,,,,,
,00:14:51,81,,,,,
,00:14:52,81,,,,,
,00:14:53,81,,,,,
,00:14:54,80,,,,,
,00:14:55,80,,,,,
,00:14:56,79,,,,,
,00:14:57,78,,,,,
,00:14:58,78,,,,,
,00:14:59,78,,,,,
,00:15:00,77,,,,,
,00:15:01,77,,,,,
,00:15:02,75,,,,,
,00:15:03,75,,,,,
,00:15:04,74,,,,,
,00:15:05,74,,,,,
,00:15:06,73,,,,,
,00:15:07,73,,,,,
,00:15:08,73,,,,,
,00:15:09,72,,,,,
,00:15:10,72,,,,,
,00:15:11,71,,,,,
,00:15:12,71,,,,,
,00:15:13,70,,,,,
,00:15:14,70,,,,,
,00:15:15,69,,,,,
,00:15:16,69,,,,,
,00:15:17,70,,,,,
,00:15:18,70,,,,,
,00:15:19,70,,,,,
,00:15:20,71,,,,,
,00:15:21,71,,,,,
,00:15:22,71,,,,,
,00:15:23,71,,,,,
,00:15:24,71,,,,,
,00:15:25,71,,,,,
,00:15:26,72,,,,,
,00:15:27,73,,,,,
,00:15:28,74,,,,,
,00:15:29,75,,,,,
,00:15:30,75,,,,,
,00:15:31,73,,,,,
,00:15:32,72,,,,,
,00:15:33,71,,,,,
,00:15:34,71,,,,,
,00:15:35,70,,,,,
,00:15:36,70,,,,,
,00:15:37,69,,,,,
,00:15:38,69,,,,,
,00:15:39,70,,,,,
,00:15:40,70,,,,,
,00:15:41,70,,,,,
,00:15:42,71,,,,,
,00:15:43,71,,,,,
,00:15:44,71,,,,,
,00:15:45,71,,,,,
,00:15:46,70,,,,,
,00:15:47,70,,,,,
,00:15:48,69,,,,,
,00:15:49,69,,,,,
,00:15:50,69,,,,,
,00:15:51,70,,,,,
,00:15:52,70,,,,,
,00:15:53,71,,,,,
,00:15:54,72,,,,,
,00:15:55,72,,,,,
,00:15:56,74,,,,,
,00:15:57,75,,,,,
,00:15:58,75,,,,,
,00:15:59,75,,,,,
,00:16:00,75,,,,,
,00:16:01,75,,,,,
,00:16:02,75,,,,,
,00:16:03,76,,,,,
,00:16:04,76,,,,,
,00:16:05,76,,,,,
,00:16:06,77,,,,,
,00:16:07,77,,,,,
,00:16:08,77,,,,,
,00:16:09,77,,,,,
,00:16:10,77,,,,,
,00:16:11,77,,,,,
,00:16:12,77,,,,,
,00:16:13,77,,,,,
,00:16:14,77,,,,,
,00:16:15,76,,,,,
,00:16:16,75,,,,,
,00:16:17,74,,,,,
,00:16:18,73,,,,,
,00:16:19,73,,,,,
,00:16:20,72,,,,,
,00:16:21,72,,,,,
,00:16:22,72,,,,,
